57,963,5363,5432,5878,36,7064
58,949,5409,5486,5820,36,7125
59,946,5459,5537,5751,37,7194
60,954,5494,5583,5699,37,7247
61,947,5534,5624,5644,37,7302
62,952,5563,5663,5599,37,7347
63,940,5600,5709,5546,37,7400
64,942,5633,5743,5500,38,7446
65,943,5662,5778,5450,38,7497
66,934,5698,5817,5392,38,7554
67,933,5730,5854,5347,38,7599
68,926,5770,5893,5297,39,7651
69,934,5803,5926,5249,41,7701
70,928,5834,5967,5206,41,7744
71,925,5876,6001,5153,41,7797
72,938,5918,6030,5099,41,7850
73,943,5957,6067,5046,41,7904
74,936,5994,6113,4996,42,7954
75,940,6017,6151,4966,42,7985
76,930,6053,6186,4921,42,8030
77,947,6083,6204,4878,42,8073
78,949,6115,6231,4831,42,8120
79,956,6140,6257,4790,42,8160
80,940,6171,6299,4755,44,8199
81,939,6195,6333,4722,44,8232
82,926,6224,6372,4683,45,8272
83,927,6263,6399,4632,45,8323
84,938,6290,6428,4591,46,8364
85,935,6323,6457,4556,46,8400
86,949,6355,6477,4510,46,8445
87,941,6386,6518,4473,46,8483
88,940,6411,6552,4438,46,8519
89,937,6435,6580,4399,46,8557
90,936,6463,6607,4361,46,8596
91,928,6484,6640,4335,48,8623
92,927,6512,6666,4300,49,8660
93,926,6531,6692,4275,49,8685
94,917,6554,6724,4237,49,8723
95,919,6582,6747,4202,49,8758
96,918,6611,6776,4159,49,8801
97,926,6637,6795,4126,49,8833
98,926,6664,6825,4093,49,8867
99,924,6685,6854,4066,50,8895
100,926,6717,6873,4033,51,8929
101,927,6746,6901,3997,52,8966
102,930,6771,6927,3967,53,8997
103,931,6785,6954,3945,54,9018
104,913,6808,6988,3916,54,9049
105,911,6828,7011,3885,54,9079
106,914,6850,7029,3858,54,9107
107,909,6867,7056,3835,54,9130
108,907,6896,7074,3799,54,9166
109,926,6917,7087,3773,54,9192
110,933,6943,7101,3742,54,9223
111,938,6976,7122,3703,55,9261
112,952,6994,7141,3681,55,9284
113,952,7018,7161,3651,55,9315
114,959,7039,7181,3619,55,9347
115,965,7055,7196,3595,55,9371
116,957,7069,7219,3575,55,9391
117,954,7088,7237,3550,55,9416
118,954,7105,7255,3528,55,9438
119,946,7126,7281,3501,55,9465
120,948,7143,7300,3480,56,9487
121,943,7160,7323,3457,56,9510
122,947,7176,7336,3435,56,9532
123,941,7191,7358,3414,56,9553
124,942,7205,7373,3391,57,9577
125,934,7218,7397,3371,57,9597
126,935,7234,7409,3352,57,9616
127,939,7252,7421,3328,57,9640
128,946,7267,7434,3302,57,9665
129,947,7284,7449,3282,59,9688
130,947,7292,7466,3270,59,9700
131,938,7316,7484,3237,60,9734
132,943,7340,7504,3209,60,9762
133,949,7364,7522,3182,60,9789
134,960,7386,7535,3155,60,9816
135,964,7404,7554,3134,60,9837
136,967,7417,7569,3117,60,9854
137,965,7433,7583,3093,60,9878
138,966,7451,7599,3071,60,9900
139,967,7465,7616,3053,60,9918
140,963,7486,7634,3029,60,9942
141,965,7503,7651,3010,60,9961
142,960,7515,7674,2992,61,9978
143,958,7529,7689,2974,61,9998
144,961,7542,7700,2957,61,10015
145,959,7558,7715,2937,61,10035
146,963,7571,7724,2919,61,10053
147,966,7587,7737,2900,61,10072
148,973,7606,7747,2879,62,10094
149,974,7619,7764,2863,63,10111
150,969,7631,7784,2847,63,10127
151,967,7650,7796,2818,63,10156
152,975,7672,7809,2789,63,10185
153,981,7683,7825,2776,63,10199
154,982,7705,7835,2749,64,10227
155,982,7728,7857,2722,64,10254
156,990,7738,7872,2708,64,10267
157,989,7759,7884,2685,64,10291
158,990,7771,7904,2671,64,10304
159,994,7782,7912,2659,65,10318
160,990,7792,7928,2644,65,10333
161,987,7806,7942,2628,65,10349
162,989,7817,7953,2614,66,10364
163,990,7832,7964,2596,67,10382
164,996,7841,7971,2588,67,10391
165,992,7850,7986,2577,67,10402
166,982,7857,8004,2569,67,10410
167,973,7866,8023,2558,67,10421
168,970,7874,8035,2548,67,10431
169,962,7881,8051,2534,67,10444
170,956,7892,8064,2521,67,10458
171,953,7905,8075,2496,67,10483
172,958,7922,8084,2477,67,10502
173,967,7934,8094,2463,67,10515
174,967,7947,8106,2447,67,10532
175,969,7957,8117,2433,67,10546
176,964,7968,8131,2422,67,10557
177,967,7981,8140,2408,67,10571
178,970,7990,8147,2397,67,10582
179,971,8002,8158,2383,67,10596
180,974,8014,8166,2367,67,10612
181,968,8022,8184,2356,67,10622
182,967,8035,8194,2340,67,10639
183,967,8044,8206,2331,68,10649
184,971,8054,8211,2320,68,10660
185,964,8066,8228,2306,68,10673
186,957,8075,8248,2297,68,10683
187,950,8085,8263,2285,68,10695
188,945,8097,8279,2273,68,10707
189,948,8107,8288,2263,69,10718
190,949,8118,8297,2252,69,10729
191,947,8129,8309,2241,69,10740
192,950,8133,8319,2235,69,10746
193,945,8139,8329,2227,69,10754
194,941,8147,8339,2218,69,10763
195,938,8154,8349,2209,70,10773
196,934,8167,8361,2194,70,10788
197,937,8175,8370,2183,70,10799
198,935,8184,8381,2168,70,10814
199,932,8193,8394,2156,70,10826
200,935,8203,8401,2145,71,10838
201,935,8209,8412,2139,72,10845
202,934,8218,8420,2125,72,10859
203,934,8227,8429,2115,73,10870
204,939,8239,8433,2102,73,10883
205,941,8252,8444,2086,73,10899
206,951,8266,8446,2072,73,10913
207,960,8275,8451,2061,73,10924
208,962,8282,8459,2050,73,10935
209,958,8293,8470,2036,73,10949
210,963,8299,8476,2031,74,10955
211,961,8305,8484,2022,74,10964
212,961,8315,8490,2012,74,10974
213,964,8328,8497,1999,74,10987
214,962,8336,8510,1987,74,10999
215,967,8346,8516,1977,74,11009
216,972,8353,8520,1968,74,11018
217,968,8363,8531,1957,75,11030
218,974,8373,8536,1946,75,11041
219,978,8378,8542,1940,75,11047
220,974,8383,8551,1933,75,11054
221,968,8391,8562,1924,76,11064
222,969,8396,8568,1919,77,11070
223,962,8405,8582,1910,77,11079
224,966,8415,8587,1898,77,11091
225,972,8422,8591,1890,77,11099
226,969,8430,8601,1881,77,11108
227,966,8434,8611,1874,77,11114
228,963,8442,8619,1867,77,11122
229,961,8450,8629,1859,77,11130
230,964,8459,8634,1850,77,11139
231,964,8467,8642,1840,77,11149
232,964,8473,8651,1834,77,11155
233,959,8479,8661,1828,77,11161
234,957,8487,8669,1820,77,11169
235,960,8494,8674,1811,77,11178
236,956,8504,8686,1801,77,11188
237,957,8513,8694,1791,77,11198
238,955,8518,8707,1786,77,11203
239,956,8537,8712,1767,77,11222
240,966,8547,8720,1756,77,11233
241,970,8556,8726,1748,78,11242
242,969,8568,8738,1735,78,11255
243,972,8577,8747,1727,79,11264
244,976,8586,8752,1716,79,11275
245,982,8597,8755,1705,79,11286
246,987,8606,8760,1696,79,11295
247,988,8615,8767,1686,79,11305
248,986,8624,8779,1676,79,11315
249,980,8629,8795,1672,80,11320
250,978,8634,8802,1667,80,11325
251,976,8644,8809,1657,80,11335
252,976,8650,8818,1651,80,11341
253,979,8658,8822,1642,80,11350
254,982,8666,8826,1634,80,11358
255,982,8679,8836,1620,80,11372
256,987,8686,8844,1611,80,11380
257,982,8695,8856,1601,80,11391
258,983,8703,8864,1594,81,11399
259,983,8709,8871,1587,81,11406
260,980,8716,8880,1580,81,11413
261,980,8723,8888,1573,82,11421
262,977,8732,8898,1564,82,11430
263,981,8743,8903,1551,82,11443
264,986,8751,8909,1543,82,11451
265,985,8752,8918,1542,82,11452
266,977,8760,8927,1535,83,11460
267,979,8763,8933,1531,83,11464
268,980,8771,8935,1522,83,11473
269,983,8775,8939,1518,83,11477
270,979,8780,8949,1510,83,11485
271,979,8784,8954,1506,83,11489
272,982,8792,8955,1498,83,11497
273,982,8795,8963,1495,83,11500
274,978,8801,8970,1487,83,11508
275,974,8806,8980,1483,84,11513
276,972,8814,8987,1474,84,11522
277,972,8822,8995,1466,84,11530
278,974,8826,9001,1462,84,11534
279,970,8834,9009,1453,84,11543
280,966,8842,9019,1442,84,11554
281,971,8846,9023,1438,84,11558
282,973,8854,9026,1430,84,11566
283,971,8860,9035,1421,84,11575
284,973,8865,9040,1415,84,11581
285,965,8870,9054,1410,84,11586
286,967,8877,9057,1403,84,11593
287,971,8886,9059,1394,84,11602
288,977,8891,9063,1388,84,11608
289,974,8897,9071,1382,84,11614
290,975,8903,9076,1376,84,11620
291,970,8904,9087,1374,84,11622
292,958,8908,9101,1370,84,11626
293,957,8917,9106,1361,84,11635
294,961,8923,9110,1355,84,11641
295,961,8930,9116,1348,84,11648
296,965,8934,9120,1344,85,11653
297,962,8939,9127,1339,85,11658
298,959,8945,9134,1333,86,11665
299,954,8950,9146,1327,86,11671
300,953,8954,9151,1323,86,11675
301,956,8959,9153,1317,86,11681
302,954,8963,9160,1312,86,11686
303,953,8970,9166,1305,86,11693
304,952,8979,9172,1295,86,11703
305,956,8983,9179,1291,86,11707
306,955,8988,9184,1285,86,11713
307,951,8991,9193,1282,86,11716
308,948,8995,9199,1277,86,11721
309,949,8996,9202,1275,86,11723
310,947,9001,9205,1268,86,11730
311,943,9003,9215,1266,86,11732
312,937,9007,9223,1262,86,11736
313,937,9010,9227,1258,86,11740
314,937,9015,9230,1253,86,11745
315,938,9018,9234,1251,87,11748
316,937,9022,9238,1245,87,11754
317,935,9027,9243,1240,87,11759
318,940,9031,9243,1236,87,11763
319,937,9036,9250,1231,87,11768
320,935,9041,9258,1226,87,11773
321,935,9043,9262,1224,87,11775
322,937,9048,9263,1219,87,11780
323,939,9053,9267,1213,87,11786
324,938,9057,9273,1210,88,11790
325,938,9062,9276,1205,88,11795
326,941,9064,9279,1203,88,11797
327,939,9068,9283,1199,88,11801
328,941,9074,9285,1193,88,11807
329,941,9078,9291,1189,88,11811
330,942,9086,9294,1181,88,11819
331,947,9091,9297,1176,88,11824
332,949,9097,9300,1170,88,11830
333,949,9102,9306,1165,88,11835
334,949,9102,9311,1166,89,11835
335,941,9104,9319,1164,89,11837
336,940,9108,9323,1161,90,11841
337,939,9114,9328,1155,90,11847
338,941,9117,9331,1152,90,11850
339,943,9126,9333,1143,90,11859
340,944,9129,9340,1140,90,11862
341,939,9133,9349,1136,90,11866
342,938,9137,9354,1133,91,11870
343,938,9141,9358,1129,91,11874
344,938,9145,9362,1125,91,11878
345,937,9147,9367,1123,91,11880
346,937,9151,9369,1119,91,11884
347,941,9152,9369,1118,91,11885
348,941,9154,9370,1117,92,11887
349,941,9159,9372,1112,92,11892
350,943,9160,9375,1111,92,11893
351,942,9161,9377,1110,92,11894
352,939,9163,9381,1107,92,11897
353,939,9167,9383,1103,92,11901
354,935,9168,9390,1101,92,11903
355,934,9172,9393,1096,92,11908
356,931,9177,9400,1091,92,11913
357,934,9180,9402,1089,93,11916
358,927,9182,9411,1087,93,11918
359,923,9185,9418,1084,93,11921
360,921,9188,9423,1080,93,11925
361,923,9189,9424,1079,93,11926
362,918,9192,9430,1077,94,11929
363,916,9194,9435,1075,94,11931
364,914,9200,9439,1069,94,11937
365,917,9202,9442,1067,94,11939
366,917,9207,9444,1062,94,11944
367,920,9210,9446,1059,94,11947
368,919,9215,9450,1054,94,11952
369,918,9217,9456,1052,94,11954
370,915,9221,9461,1049,95,11958
371,915,9224,9465,1046,95,11961
372,915,9225,9468,1046,96,11962
373,913,9228,9471,1043,96,11965
374,916,9230,9471,1040,96,11968
375,914,9234,9474,1036,96,11972
376,915,9241,9478,1029,96,11979
377,917,9243,9483,1027,96,11981
378,916,9246,9486,1025,97,11984
379,914,9249,9491,1023,98,11987
380,913,9251,9495,1022,99,11989
381,908,9253,9502,1021,100,11991
382,905,9257,9507,1017,101,11996
383,903,9262,9513,1012,101,12001
384,904,9265,9517,1009,101,12004
385,904,9270,9520,1004,101,12009
386,898,9272,9530,1001,101,12011
387,900,9274,9531,1000,101,12013
388,899,9278,9534,996,101,12017
389,900,9279,9537,995,101,12018
390,900,9282,9538,992,101,12021
391,901,9286,9541,987,101,12026
392,903,9289,9543,984,101,12029
393,899,9291,9550,982,101,12031
394,899,9298,9552,975,101,12038
395,900,9303,9557,970,101,12043
396,900,9304,9564,969,101,12044
397,896,9307,9569,966,101,12047
398,898,9309,9570,964,101,12049
399,899,9319,9571,954,101,12059
400,905,9323,9575,950,101,12063
401,905,9326,9578,948,102,12066
402,907,9327,9580,946,102,12068
403,901,9331,9587,943,103,12072
404,897,9334,9595,940,103,12075
405,898,9337,9597,936,103,12078
406,899,9338,9599,936,103,12079
407,895,9339,9604,935,103,12080
408,888,9344,9612,930,103,12085
409,890,9346,9615,928,103,12087
410,888,9349,9619,925,103,12090
411,890,9350,9620,924,103,12091
412,888,9352,9623,922,103,12093
413,885,9356,9628,918,103,12097
414,888,9358,9629,916,103,12099
415,886,9362,9633,912,103,12103
416,890,9366,9633,908,103,12107
417,891,9370,9636,904,103,12111
418,888,9379,9642,895,103,12120
419,894,9381,9646,893,103,12122
420,895,9385,9647,889,103,12126
421,896,9387,9650,887,103,12128
422,896,9390,9652,884,103,12131
423,895,9395,9654,879,103,12136
424,899,9396,9657,878,103,12137
425,898,9399,9659,875,104,12141
426,899,9400,9661,875,105,12142
427,897,9403,9664,873,106,12145
428,898,9406,9666,871,107,12148
429,899,9408,9668,869,107,12150
430,899,9410,9670,867,107,12152
431,900,9413,9671,864,107,12155
432,900,9414,9672,863,107,12156
433,901,9417,9674,860,107,12159
434,901,9419,9677,858,107,12161
435,902,9420,9678,857,107,12162
436,898,9422,9683,855,107,12164
437,897,9425,9686,852,107,12167
438,897,9425,9689,852,107,12167
439,894,9425,9692,852,107,12167
440,892,9429,9694,849,108,12171
441,892,9431,9698,847,108,12173
442,891,9433,9701,845,108,12175
443,891,9437,9703,842,109,12179
444,893,9438,9705,841,109,12180
445,891,9441,9708,839,110,12183
446,892,9443,9710,837,110,12185
447,891,9446,9713,834,110,12188
448,893,9447,9714,833,110,12189
449,890,9448,9718,832,110,12190
450,885,9451,9724,829,110,12193
451,885,9452,9726,828,110,12194
452,887,9455,9726,825,110,12197
453,888,9461,9728,819,110,12203
454,893,9462,9729,818,110,12204
455,893,9463,9730,817,110,12205
456,892,9463,9732,817,110,12205
457,891,9465,9733,815,110,12207
458,892,9467,9734,813,110,12209
459,889,9470,9739,810,110,12212
460,888,9474,9743,806,110,12216
461,890,9475,9745,805,110,12217
462,891,9475,9745,805,110,12217
463,890,9478,9746,802,110,12220
464,892,9478,9747,802,110,12220
465,888,9479,9751,801,110,12221
466,885,9481,9755,799,110,12223
467,886,9484,9756,796,110,12226
468,886,9486,9759,794,110,12228
469,886,9486,9761,794,110,12228
470,886,9490,9761,790,110,12232
471,887,9492,9763,788,110,12234
472,889,9495,9764,785,110,12237
473,889,9498,9767,782,110,12240
474,892,9500,9767,780,110,12242
475,890,9500,9771,781,111,12242
476,888,9503,9773,778,111,12245
477,890,9506,9774,775,111,12248
478,889,9510,9778,771,111,12252
479,890,9512,9782,769,111,12254
480,891,9513,9783,769,112,12255
481,887,9513,9788,769,112,12255
482,887,9514,9788,768,112,12256
483,886,9514,9790,768,112,12256
484,884,9516,9792,766,112,12258
485,886,9516,9792,767,113,12258
486,885,9518,9793,765,113,12260
487,887,9519,9793,764,113,12261
488,886,9522,9795,761,113,12264
489,884,9526,9800,757,113,12268
490,886,9527,9802,755,113,12270
491,884,9529,9805,753,113,12272
492,885,9529,9806,753,113,12272
493,885,9531,9806,751,113,12274
494,884,9536,9809,746,113,12279
495,888,9536,9810,746,113,12279
496,888,9538,9810,744,113,12281
497,887,9541,9812,743,115,12284
498,887,9543,9816,741,115,12286
499,889,9545,9816,739,115,12288
500,890,9546,9817,737,115,12290
501,889,9549,9819,734,115,12293
502,891,9551,9820,732,115,12295
503,892,9555,9821,728,115,12299
504,895,9555,9822,728,115,12299
505,895,9557,9822,726,115,12301
506,895,9561,9824,722,115,12305
507,895,9561,9828,722,115,12305
508,895,9562,9828,721,115,12306
509,894,9562,9831,722,116,12306
510,892,9564,9833,720,116,12308
511,892,9564,9835,720,116,12308
512,890,9564,9837,720,116,12308
513,886,9567,9841,717,116,12311
514,886,9569,9844,715,116,12313
515,886,9570,9846,714,116,12314
516,884,9571,9848,713,116,12315
517,882,9573,9852,711,116,12317
518,883,9576,9853,708,116,12320
519,882,9577,9857,707,116,12321
520,880,9579,9860,705,116,12323
521,881,9580,9861,704,116,12324
522,877,9583,9866,701,116,12327
523,875,9584,9870,700,116,12328
524,875,9586,9872,698,116,12330
525,876,9592,9873,692,116,12336
526,880,9592,9875,692,116,12336
527,876,9593,9879,691,116,12337
528,876,9593,9880,690,116,12338
529,875,9594,9881,689,116,12339
530,874,9598,9883,685,116,12343
531,877,9600,9884,684,117,12345
532,873,9604,9889,681,118,12349
533,877,9607,9890,678,118,12352
534,880,9609,9890,676,118,12354
535,881,9610,9891,676,119,12355
536,882,9612,9891,674,119,12357
537,881,9612,9893,674,119,12357
538,880,9613,9895,673,119,12358
539,881,9616,9895,670,119,12361
540,882,9617,9897,669,119,12362
541,881,9617,9900,669,119,12362
542,878,9618,9903,668,119,12363
543,877,9618,9905,668,119,12363
544,877,9618,9905,668,119,12363
545,875,9620,9907,666,119,12365
546,876,9623,9908,663,119,12368
547,874,9625,9913,660,119,12371
548,876,9628,9913,657,119,12374
549,877,9629,9915,656,119,12375
550,876,9629,9917,656,119,12375
551,875,9629,9918,656,119,12375
552,873,9629,9920,656,119,12375
553,873,9631,9920,654,119,12377
554,875,9633,9920,652,119,12379
555,874,9635,9923,650,119,12381
556,875,9637,9924,648,119,12383
557,875,9638,9926,647,119,12384
558,875,9640,9927,645,119,12386
559,875,9641,9929,644,119,12387
560,875,9642,9930,643,119,12388
561,872,9642,9934,643,119,12388
562,870,9642,9936,643,119,12388
563,869,9642,9937,643,119,12388
564,868,9642,9938,643,119,12388
565,866,9644,9940,641,119,12390
566,867,9645,9941,640,119,12391
567,867,9647,9942,638,119,12393
568,869,9649,9942,636,119,12395
569,871,9651,9942,634,119,12397
570,871,9652,9944,633,119,12398
571,872,9653,9944,632,119,12399
572,872,9654,9945,631,119,12400
573,871,9654,9946,631,119,12400
574,872,9658,9946,627,119,12404
575,874,9660,9948,625,119,12406
576,876,9661,9948,624,119,12407
577,876,9663,9949,622,119,12409
578,877,9664,9950,621,119,12410
579,874,9665,9954,620,120,12412
580,873,9666,9955,619,120,12413
581,872,9666,9958,619,120,12413
582,871,9669,9959,616,120,12416
583,872,9670,9961,614,120,12418
584,870,9671,9964,613,120,12419
585,869,9672,9966,612,120,12420
586,870,9674,9966,610,120,12422
587,870,9675,9968,609,120,12423
588,869,9677,9970,607,120,12425
589,869,9678,9971,606,120,12426
590,868,9680,9974,604,120,12428
591,866,9682,9978,602,120,12430
592,867,9683,9979,601,120,12431
593,866,9685,9981,599,120,12433
594,867,9686,9982,598,120,12434
595,868,9686,9982,598,120,12434
596,866,9687,9984,597,120,12435
597,867,9689,9984,595,120,12437
598,869,9689,9984,595,120,12437
599,866,9690,9987,594,120,12438
600,865,9690,9989,594,120,12438
601,864,9690,9990,595,121,12438
602,861,9692,9993,593,121,12440
603,862,9694,9994,591,121,12442
604,862,9696,9996,589,121,12444
605,863,9697,9997,588,121,12445
606,864,9698,9997,587,121,12446
607,864,9698,9998,587,121,12446
608,863,9699,9999,586,121,12447
609,863,9702,10000,583,121,12450
610,864,9704,10002,581,121,12452
611,865,9705,10003,580,121,12453
612,865,9707,10004,578,121,12455
613,866,9708,10005,577,121,12456
614,867,9709,10005,576,121,12457
615,867,9709,10006,576,121,12457
616,866,9710,10007,575,121,12458
617,867,9711,10007,574,121,12459
618,866,9711,10008,574,121,12459
619,866,9712,10009,573,121,12460
620,865,9712,10011,573,121,12460
621,864,9712,10012,573,121,12460
622,862,9714,10014,571,121,12462
623,862,9716,10016,568,121,12465
624,860,9718,10020,566,121,12467
625,862,9720,10020,564,121,12469
626,863,9720,10021,563,121,12470
627,860,9721,10024,562,121,12471
628,859,9722,10026,561,121,12472
629,860,9723,10026,560,121,12473
630,861,9723,10026,560,121,12473
631,861,9723,10026,560,121,12473
632,859,9725,10028,558,121,12475
633,860,9726,10029,557,121,12476
634,859,9726,10031,557,121,12476
635,858,9729,10032,554,121,12479
636,858,9730,10035,553,121,12480
637,858,9731,10036,552,121,12481
638,857,9734,10038,549,121,12484
639,860,9736,10038,547,121,12486
640,862,9738,10038,545,121,12488
641,864,9739,10038,544,121,12489
642,864,9741,10039,542,121,12491
643,865,9741,10040,542,121,12491
644,864,9743,10041,541,122,12493
645,863,9744,10043,541,123,12494
646,865,9745,10043,540,123,12495
647,865,9749,10044,536,123,12499
648,869,9750,10044,535,123,12500
649,870,9751,10044,534,123,12501
650,871,9751,10044,534,123,12501
651,869,9752,10046,532,123,12503
652,869,9754,10047,530,123,12505
653,870,9754,10048,530,123,12505
654,870,9754,10048,530,123,12505
655,869,9754,10049,530,123,12505
656,869,9756,10049,528,123,12507
657,871,9757,10049,527,123,12508
658,872,9757,10049,527,123,12508
659,872,9760,10049,524,123,12511
660,875,9760,10049,524,123,12511
661,873,9760,10051,524,123,12511
662,871,9761,10053,523,123,12512
663,871,9762,10054,522,123,12513
664,872,9763,10054,521,123,12514
665,873,9764,10054,520,123,12515
666,874,9765,10054,519,123,12516
667,873,9767,10056,517,123,12518
668,873,9770,10058,514,123,12521
669,876,9772,10058,512,123,12523
670,878,9773,10058,511,123,12524
671,878,9774,10059,510,123,12525
672,877,9775,10061,509,123,12526
673,877,9775,10062,509,123,12526
674,877,9776,10062,508,123,12527
675,877,9776,10063,508,123,12527
676,876,9777,10064,507,123,12528
677,873,9778,10067,506,123,12529
678,872,9779,10070,505,123,12530
679,871,9781,10072,503,123,12532
680,871,9783,10074,501,123,12534
681,873,9783,10074,501,123,12534
682,873,9784,10074,500,123,12535
683,871,9787,10077,496,123,12539
684,872,9789,10079,494,123,12541
685,873,9790,10080,493,123,12542
686,869,9792,10085,491,123,12544
687,870,9795,10086,488,123,12547
688,872,9795,10087,488,123,12547
689,870,9799,10089,484,123,12551
690,873,9800,10090,483,123,12552
691,872,9801,10092,482,123,12553
692,871,9803,10094,481,124,12555
693,872,9806,10095,478,124,12558
694,871,9808,10099,476,124,12560
695,873,9810,10099,475,125,12562
696,874,9811,10100,474,125,12563
697,875,9813,10100,472,125,12565
698,876,9813,10101,472,125,12565
699,874,9817,10103,468,125,12569
700,876,9818,10105,467,125,12570
701,875,9820,10107,465,125,12572
702,874,9821,10110,464,125,12573
703,874,9823,10111,462,125,12575
704,875,9824,10112,461,125,12576
705,870,9825,10118,460,125,12577
706,871,9826,10119,459,125,12578
707,871,9831,10120,454,125,12583
708,873,9833,10122,452,125,12585
709,875,9833,10123,452,125,12585
710,874,9834,10124,451,125,12586
711,871,9834,10128,451,125,12586
712,869,9836,10130,449,125,12588
713,868,9836,10133,449,125,12588
714,868,9836,10133,449,125,12588
715,868,9837,10133,448,125,12589
716,868,9837,10134,448,125,12589
717,868,9838,10134,447,125,12590
718,868,9839,10135,446,125,12591
719,866,9841,10138,444,125,12593
720,867,9841,10139,444,125,12593
721,866,9843,10140,442,125,12595
722,866,9843,10143,442,125,12595
723,866,9844,10143,441,125,12596
724,867,9846,10143,439,125,12598
725,865,9846,10146,438,125,12599
726,865,9847,10147,437,125,12600
727,866,9848,10147,436,125,12601
728,866,9849,10148,435,125,12602
729,866,9849,10149,435,125,12602
730,866,9850,10149,434,125,12603
731,865,9850,10150,434,125,12603
732,863,9851,10153,433,125,12604
733,863,9854,10154,430,125,12607
734,862,9855,10156,429,125,12608
735,862,9855,10159,429,125,12608
736,860,9855,10161,429,125,12608
737,860,9855,10161,429,125,12608
738,858,9856,10163,428,125,12609
739,857,9857,10164,427,125,12610
740,858,9858,10165,426,125,12611
741,858,9859,10166,425,125,12612
742,859,9859,10166,425,125,12612
743,857,9859,10168,425,125,12612
744,857,9860,10168,424,125,12613
745,857,9860,10169,424,125,12613
746,856,9861,10170,423,125,12614
747,856,9863,10171,421,125,12616
748,857,9863,10173,421,125,12616
749,856,9863,10174,421,125,12616
750,855,9865,10175,419,125,12618
751,857,9865,10175,419,125,12618
752,856,9866,10176,418,125,12619
753,856,9868,10177,416,125,12621
754,856,9869,10179,415,125,12622
755,856,9869,10180,415,125,12622
756,853,9871,10183,413,125,12624
757,853,9872,10185,412,125,12625
758,854,9872,10185,412,125,12625
759,853,9874,10186,410,125,12627
760,855,9874,10186,410,125,12627
761,855,9874,10186,410,125,12627
762,854,9874,10187,410,125,12627
763,853,9875,10188,409,125,12628
764,853,9875,10189,409,125,12628
765,852,9876,10190,408,125,12629
766,851,9877,10192,407,125,12630
767,852,9877,10192,407,125,12630
768,851,9877,10193,408,126,12630
769,851,9877,10193,408,126,12630
770,849,9877,10195,408,126,12630
771,848,9877,10196,408,126,12630
772,847,9879,10197,406,126,12632
773,849,9879,10197,406,126,12632
774,849,9879,10197,406,126,12632
775,849,9879,10197,406,126,12632
776,849,9879,10197,406,126,12632
777,848,9880,10198,405,126,12633
778,849,9882,10198,403,126,12635
779,851,9884,10198,401,126,12637
780,851,9885,10200,400,126,12638
781,851,9886,10201,399,126,12639
782,852,9886,10201,399,126,12639
783,852,9889,10201,395,126,12643
784,854,9889,10202,395,126,12643
785,852,9889,10204,395,126,12643
786,851,9889,10205,395,126,12643
787,850,9889,10206,395,126,12643
788,848,9889,10208,395,126,12643
789,848,9889,10208,395,126,12643
790,848,9890,10208,394,126,12644
791,848,9890,10209,394,126,12644
792,847,9891,10210,393,126,12645
793,846,9891,10212,393,126,12645
794,844,9892,10214,392,126,12646
795,844,9892,10215,392,126,12646
796,842,9893,10217,391,126,12647
797,842,9894,10218,390,126,12648
798,841,9894,10220,390,126,12648
799,841,9894,10220,390,126,12648
800,841,9896,10220,388,126,12650
801,842,9896,10221,388,126,12650
